2022-01-21 8:32:55 PM,,reconnecting...,0,0
2022-01-21 8:33:25 PM,,reconnecting...,0,0
2022-01-21 8:33:33 PM,saltyquacker,Online,0,0
2022-01-21 8:34:03 PM,,reconnecting...,0,0
2022-01-21 8:34:33 PM,,reconnecting...,0,0
2022-01-21 8:34:42 PM,saltyquacker,Online,0,0
2022-01-21 8:35:12 PM,,reconnecting...,0,0
2022-01-21 8:35:42 PM,,reconnecting...,0,0
2022-01-21 8:35:45 PM,saltyquacker,Online,0,0
2022-01-21 8:36:15 PM,,reconnecting...,0,0
2022-01-21 8:36:24 PM,saltyquacker,Online,0,0
2022-01-21 8:39:42 PM,saltyquacker,spawn,0,0
2022-01-21 8:40:12 PM,,reconnecting...,0,0
2022-01-21 8:40:42 PM,,reconnecting...,0,0
2022-01-21 8:45:46 PM,saltyquacker,spawn,0,0
2022-01-21 8:46:16 PM,,reconnecting...,0,0
2022-01-21 8:46:46 PM,,reconnecting...,0,0
2022-01-21 8:46:51 PM,saltyquacker,Online,0,0
2022-01-21 8:46:56 PM,saltyquacker,Online,0,0
2022-01-21 8:47:09 PM,saltyquacker,Online,0,0
2022-01-21 8:48:11 PM,saltyquacker,spawn,0,0
2022-01-21 8:48:41 PM,,reconnecting...,0,0
2022-01-21 8:49:11 PM,,reconnecting...,0,0
2022-01-21 8:49:41 PM,,reconnecting...,0,0
2022-01-21 8:59:26 PM,saltyquacker,spawn,0,0
2022-01-21 8:59:56 PM,,reconnecting...,0,0
2022-01-21 9:00:26 PM,,reconnecting...,0,0
2022-01-21 9:00:34 PM,saltyquacker,Online,0,0
2022-01-21 9:01:04 PM,,reconnecting...,0,0
2022-01-21 9:01:34 PM,,reconnecting...,0,0
2022-01-21 9:02:04 PM,,reconnecting...,0,0
2022-01-21 9:06:57 PM,saltyquacker,spawn,0,0
2022-01-21 9:07:27 PM,,reconnecting...,0,0
2022-01-21 9:07:57 PM,,reconnecting...,0,0
2022-01-21 9:08:02 PM,saltyquacker,Online,0,0
2022-01-21 9:08:32 PM,,reconnecting...,0,0
2022-01-21 9:09:02 PM,,reconnecting...,0,0
2022-01-21 9:09:32 PM,,reconnecting...,0,0
2022-01-21 9:10:28 PM,saltyquacker,spawn,0,0
2022-01-21 9:10:58 PM,,reconnecting...,0,0
2022-01-21 9:11:28 PM,,reconnecting...,0,0
2022-01-21 9:11:58 PM,,reconnecting...,0,0
2022-01-21 9:12:28 PM,,reconnecting...,0,0
2022-01-21 9:12:58 PM,,reconnecting...,0,0
2022-01-21 9:13:28 PM,,reconnecting...,0,0
2022-01-21 9:26:04 PM,saltyquacker,spawn,0,0
2022-01-21 9:26:34 PM,,reconnecting...,0,0
2022-01-21 9:27:04 PM,,reconnecting...,0,0
2022-01-21 9:27:25 PM,saltyquacker,Online,0,0
2022-01-21 9:27:55 PM,,reconnecting...,0,0
2022-01-21 9:28:25 PM,,reconnecting...,0,0
2022-01-21 9:28:48 PM,saltyquacker,Online,0,0
2022-01-21 9:29:18 PM,,reconnecting...,0,0
2022-01-21 9:29:48 PM,,reconnecting...,0,0
2022-01-21 9:29:50 PM,saltyquacker,Online,0,0
2022-01-21 9:30:20 PM,,reconnecting...,0,0
2022-01-21 9:30:50 PM,,reconnecting...,0,0
2022-01-21 9:31:20 PM,,reconnecting...,0,0
2022-01-21 9:32:50 PM,saltyquacker,spawn,0,0
2022-01-21 9:33:20 PM,,reconnecting...,0,0
2022-01-21 9:35:59 PM,saltyquacker,spawn,0,0
2022-01-21 9:37:05 PM,saltyquacker,spawn,0,0
2022-01-21 9:37:35 PM,,reconnecting...,0,0
2022-01-21 9:38:05 PM,,reconnecting...,0,0
2022-01-21 9:38:05 PM,saltyquacker,AFK,0,0
2022-01-21 9:38:11 PM,saltyquacker,online,0,0
2022-01-21 9:38:41 PM,,reconnecting...,0,0
2022-01-21 9:39:11 PM,,reconnecting...,0,0
2022-01-21 9:39:11 PM,saltyquacker,AFK,0,0
2022-01-21 9:39:39 PM,saltyquacker,online,0,0
2022-01-21 9:41:42 PM,saltyquacker,spawn,0,0
2022-01-21 9:42:12 PM,,reconnecting...,0,0
2022-01-21 9:42:42 PM,,reconnecting...,0,0
2022-01-21 9:42:42 PM,saltyquacker,AFK,0,0
2022-01-21 9:43:05 PM,magikarpwithaglock,spawn,0,0
2022-01-21 9:43:26 PM,saltyquacker,online,0,0
2022-01-21 9:43:40 PM,magikarpwithaglock,levelup,1,0
2022-01-21 9:44:10 PM,,reconnecting...,0,0
2022-01-21 9:44:26 PM,saltyquacker,AFK,0,0
2022-01-21 9:44:40 PM,magikarpwithaglock,AFK,0,0
2022-01-21 9:45:10 PM,,reconnecting...,0,0
2022-01-21 9:45:11 PM,magikarpwithaglock,online,0,0
2022-01-21 9:46:53 PM,saltyquacker,spawn,0,0
2022-01-21 9:46:59 PM,magikarpwithaglock,spawn,0,0
2022-01-21 9:47:29 PM,,reconnecting...,0,0
2022-01-21 9:47:33 PM,saltyquacker,levelup,1,0
2022-01-21 9:47:44 PM,magikarpwithaglock,upgrade,0,2000
2022-01-21 9:48:02 PM,saltyquacker,levelup,2,0
2022-01-21 9:48:11 PM,saltyquacker,levelup,3,0
2022-01-21 9:48:29 PM,saltyquacker,collect,2,0
2022-01-21 9:48:39 PM,magikarpwithaglock,levelup,1,0
2022-01-21 9:49:09 PM,,reconnecting...,0,0
2022-01-21 9:49:29 PM,saltyquacker,AFK,0,0
2022-01-21 9:49:37 PM,saltyquacker,levelup,4,0
2022-01-21 9:49:39 PM,magikarpwithaglock,AFK,0,0
2022-01-21 9:49:48 PM,magikarpwithaglock,levelup,2,0
2022-01-21 9:49:53 PM,saltyquacker,upgrade,0,6000
2022-01-21 9:49:58 PM,saltyquacker,levelup,5,0
2022-01-21 9:50:28 PM,,reconnecting...,0,0
2022-01-21 9:50:48 PM,magikarpwithaglock,AFK,0,0
2022-01-21 9:50:58 PM,saltyquacker,AFK,0,0
2022-01-21 9:51:28 PM,,reconnecting...,0,0
2022-01-21 9:51:31 PM,saltyquacker,levelup,6,0
2022-01-21 9:52:01 PM,,reconnecting...,0,0
2022-01-21 9:52:09 PM,magikarpwithaglock,online,0,0
2022-01-21 9:52:17 PM,saltyquacker,collect,8,0
2022-01-21 9:52:24 PM,saltyquacker,levelup,7,0
2022-01-21 9:52:54 PM,,reconnecting...,0,0
2022-01-21 9:53:09 PM,magikarpwithaglock,AFK,0,0
2022-01-21 9:53:11 PM,saltyquacker,collect,3,0
2022-01-21 9:53:18 PM,saltyquacker,sold,1,4
2022-01-21 9:53:30 PM,saltyquacker,upgrade,0,10000
2022-01-21 9:53:39 PM,saltyquacker,upgrade,0,25000
2022-01-21 9:53:42 PM,saltyquacker,upgrade,0,55000
2022-01-21 9:53:47 PM,saltyquacker,collect,1,0
2022-01-21 9:53:59 PM,magikarpwithaglock,online,0,0
2022-01-21 9:54:12 PM,saltyquacker,collect,2,0
2022-01-21 9:54:42 PM,,reconnecting...,0,0
2022-01-21 9:54:51 PM,saltyquacker,levelup,8,0
2022-01-21 9:54:53 PM,saltyquacker,levelup,9,0
2022-01-21 9:54:54 PM,saltyquacker,levelup,10,0
2022-01-21 9:54:56 PM,saltyquacker,levelup,11,0
2022-01-21 9:54:58 PM,saltyquacker,levelup,12,0
2022-01-21 9:54:59 PM,magikarpwithaglock,AFK,0,0
2022-01-21 9:55:00 PM,saltyquacker,levelup,13,0
2022-01-21 9:55:02 PM,saltyquacker,levelup,14,0
2022-01-21 9:55:04 PM,saltyquacker,levelup,15,0
2022-01-21 9:55:06 PM,saltyquacker,levelup,16,0
2022-01-21 9:55:08 PM,saltyquacker,levelup,17,0
2022-01-21 9:55:10 PM,saltyquacker,levelup,18,0
2022-01-21 9:55:12 PM,saltyquacker,levelup,19,0
2022-01-21 9:55:14 PM,saltyquacker,levelup,20,0
2022-01-21 9:55:16 PM,saltyquacker,levelup,21,0
2022-01-21 9:55:19 PM,saltyquacker,levelup,22,0
2022-01-21 9:55:21 PM,saltyquacker,levelup,23,0
2022-01-21 9:55:24 PM,saltyquacker,levelup,24,0
2022-01-21 9:55:26 PM,saltyquacker,levelup,25,0
2022-01-21 9:55:29 PM,saltyquacker,levelup,26,0
2022-01-21 9:55:31 PM,saltyquacker,levelup,27,0
2022-01-21 9:55:33 PM,saltyquacker,levelup,28,0
2022-01-21 9:55:36 PM,saltyquacker,levelup,29,0
2022-01-21 9:55:39 PM,saltyquacker,levelup,30,0
2022-01-21 9:55:41 PM,saltyquacker,levelup,31,0
2022-01-21 9:55:44 PM,saltyquacker,levelup,32,0
2022-01-21 9:56:04 PM,saltyquacker,collect,9,0
2022-01-21 10:21:40 PM,saltyquacker,spawn,0,0
2022-01-21 10:22:10 PM,,reconnecting...,0,0
2022-01-21 10:22:40 PM,,reconnecting...,0,0
2022-01-21 10:26:49 PM,saltyquacker,spawn,0,0
2022-01-21 10:27:19 PM,,reconnecting...,0,0
2022-01-21 10:27:49 PM,,reconnecting...,0,0
2022-01-21 10:28:05 PM,magikarpwithaglock,spawn,0,0
2022-01-21 10:30:01 PM,saltyquacker,spawn,0,0
2022-01-21 10:33:01 PM,saltyquacker,spawn,0,0
2022-01-21 10:35:51 PM,saltyquacker,spawn,0,0
2022-01-21 10:35:55 PM,magikarpwithaglock,spawn,0,0
2022-01-21 10:36:25 PM,,reconnecting...,0,0
2022-01-21 10:36:55 PM,,reconnecting...,0,0
2022-01-21 10:37:25 PM,,reconnecting...,0,0
2022-01-21 10:37:31 PM,saltyquacker,levelup,1,0
2022-01-21 10:38:04 PM,saltyquacker,spawn,0,0
2022-01-21 10:38:09 PM,magikarpwithaglock,spawn,0,0
2022-01-21 10:38:15 PM,saltyquacker,levelup,1,0
2022-01-21 10:38:19 PM,saltyquacker,levelup,2,0
2022-01-21 10:38:49 PM,,reconnecting...,0,0
2022-01-21 10:39:19 PM,,reconnecting...,0,0
2022-01-21 10:39:49 PM,,reconnecting...,0,0
2022-01-21 10:40:19 PM,,reconnecting...,0,0
2022-01-21 10:40:49 PM,,reconnecting...,0,0
2022-01-21 10:41:19 PM,,reconnecting...,0,0
2022-01-21 10:41:49 PM,,reconnecting...,0,0
2022-01-21 10:42:19 PM,,reconnecting...,0,0
2022-01-21 10:42:49 PM,,reconnecting...,0,0
2022-01-21 10:43:19 PM,,reconnecting...,0,0
2022-01-21 10:43:22 PM,saltyquacker,collect,9,0
2022-01-21 10:43:52 PM,,reconnecting...,0,0
2022-01-21 10:44:22 PM,,reconnecting...,0,0
2022-01-21 10:44:52 PM,,reconnecting...,0,0
2022-01-21 10:45:22 PM,,reconnecting...,0,0
2022-01-21 10:45:52 PM,,reconnecting...,0,0
2022-01-21 10:46:15 PM,saltyquacker,collect,6,0
2022-01-21 10:51:29 PM,saltyquacker,spawn,0,0
2022-01-21 10:51:59 PM,,reconnecting...,0,0
2022-01-21 10:52:29 PM,,reconnecting...,0,0
2022-01-21 10:52:59 PM,,reconnecting...,0,0
2022-01-21 10:53:43 PM,saltyquacker,spawn,0,0
2022-01-21 10:54:13 PM,,reconnecting...,0,0
2022-01-21 10:54:58 PM,saltyquacker,spawn,0,0
2022-01-21 10:55:28 PM,,reconnecting...,0,0
2022-01-21 10:57:00 PM,saltyquacker,spawn,0,0
2022-01-21 10:57:30 PM,,reconnecting...,0,0
2022-01-21 10:58:00 PM,,reconnecting...,0,0
2022-01-21 10:58:30 PM,,reconnecting...,0,0
2022-01-21 10:58:30 PM,saltyquacker,AFK,0,0
2022-01-21 10:59:39 PM,saltyquacker,spawn,0,0
2022-01-21 11:00:09 PM,,reconnecting...,0,0
2022-01-21 11:01:21 PM,saltyquacker,spawn,0,0
2022-01-21 11:01:51 PM,,reconnecting...,0,0
2022-01-21 11:02:21 PM,,reconnecting...,0,0
2022-01-21 11:02:51 PM,,reconnecting...,0,0
2022-01-21 11:03:31 PM,saltyquacker,spawn,0,0
2022-01-21 11:04:01 PM,,reconnecting...,0,0
2022-01-21 11:04:31 PM,,reconnecting...,0,0
2022-01-21 11:05:01 PM,,reconnecting...,0,0
2022-01-21 11:05:24 PM,saltyquacker,spawn,0,0
2022-01-21 11:16:15 PM,saltyquacker,spawn,0,0
2022-01-21 11:16:45 PM,,reconnecting...,0,0
2022-01-21 11:19:42 PM,saltyquacker,spawn,0,0
2022-01-21 11:20:12 PM,,reconnecting...,0,0
2022-01-21 11:20:42 PM,,reconnecting...,0,0
2022-01-21 11:21:12 PM,,reconnecting...,0,0
2022-01-21 11:21:20 PM,saltyquacker,spawn,0,0
2022-01-21 11:21:50 PM,,reconnecting...,0,0
2022-01-21 11:22:42 PM,saltyquacker,spawn,0,0
2022-01-21 11:23:12 PM,,reconnecting...,0,0
2022-01-21 11:24:47 PM,saltyquacker,spawn,0,0
2022-01-21 11:25:17 PM,,reconnecting...,0,0
2022-01-21 11:25:47 PM,,reconnecting...,0,0
2022-01-21 11:26:17 PM,,reconnecting...,0,0
2022-01-21 11:26:17 PM,saltyquacker,AFK,0,0
2022-01-21 11:26:47 PM,,reconnecting...,0,0
2022-01-21 11:26:47 PM,saltyquacker,online,0,0
2022-01-21 11:27:30 PM,saltyquacker,spawn,0,0
2022-01-21 11:27:40 PM,,reconnecting...,0,0
2022-01-21 11:27:50 PM,,reconnecting...,0,0
2022-01-21 11:28:00 PM,,reconnecting...,0,0
2022-01-21 11:28:10 PM,,reconnecting...,0,0
2022-01-21 11:28:20 PM,,reconnecting...,0,0
2022-01-21 11:28:30 PM,,reconnecting...,0,0
2022-01-21 11:28:40 PM,,reconnecting...,0,0
2022-01-21 11:28:50 PM,,reconnecting...,0,0
2022-01-21 11:29:00 PM,,reconnecting...,0,0
2022-01-21 11:29:00 PM,saltyquacker,AFK,0,0
2022-01-21 11:29:28 PM,saltyquacker,spawn,0,0
2022-01-21 11:29:38 PM,,reconnecting...,0,0
2022-01-21 11:29:48 PM,,reconnecting...,0,0
2022-01-21 11:29:58 PM,,reconnecting...,0,0
2022-01-21 11:30:08 PM,,reconnecting...,0,0
2022-01-21 11:30:18 PM,,reconnecting...,0,0
2022-01-21 11:30:28 PM,,reconnecting...,0,0
2022-01-21 11:30:38 PM,,reconnecting...,0,0
2022-01-21 11:30:48 PM,,reconnecting...,0,0
2022-01-21 11:30:58 PM,,reconnecting...,0,0
2022-01-21 11:31:08 PM,,reconnecting...,0,0
2022-01-21 11:31:18 PM,,reconnecting...,0,0
2022-01-21 11:31:28 PM,,reconnecting...,0,0
2022-01-21 11:31:38 PM,,reconnecting...,0,0
2022-01-21 11:31:48 PM,,reconnecting...,0,0
2022-01-21 11:31:58 PM,,reconnecting...,0,0
2022-01-21 11:32:08 PM,,reconnecting...,0,0
2022-01-21 11:32:18 PM,,reconnecting...,0,0
2022-01-21 11:32:25 PM,saltyquacker,AFK,0,0
2022-01-21 11:32:35 PM,,reconnecting...,0,0
2022-01-21 11:32:37 PM,saltyquacker,online,0,0
2022-01-21 11:32:47 PM,,reconnecting...,0,0
2022-01-21 11:32:57 PM,,reconnecting...,0,0
2022-01-21 11:33:07 PM,,reconnecting...,0,0
2022-01-21 11:33:17 PM,,reconnecting...,0,0
2022-01-21 11:33:27 PM,,reconnecting...,0,0
2022-01-21 11:33:37 PM,,reconnecting...,0,0
2022-01-21 11:33:47 PM,,reconnecting...,0,0
2022-01-21 11:33:57 PM,,reconnecting...,0,0
2022-01-21 11:34:07 PM,,reconnecting...,0,0
2022-01-21 11:34:07 PM,saltyquacker,AFK,0,0
2022-01-21 11:34:17 PM,,reconnecting...,0,0
2022-01-21 11:34:27 PM,,reconnecting...,0,0
2022-01-21 11:34:37 PM,,reconnecting...,0,0
2022-01-21 11:34:47 PM,,reconnecting...,0,0
2022-01-21 11:34:57 PM,,reconnecting...,0,0
2022-01-21 11:35:07 PM,,reconnecting...,0,0
2022-01-21 11:35:12 PM,saltyquacker,collect,3,0
2022-01-21 11:35:22 PM,,reconnecting...,0,0
2022-01-21 11:35:32 PM,,reconnecting...,0,0
2022-01-21 11:35:42 PM,,reconnecting...,0,0
2022-01-21 11:35:52 PM,,reconnecting...,0,0
2022-01-21 11:36:02 PM,,reconnecting...,0,0
2022-01-21 11:36:12 PM,,reconnecting...,0,0
2022-01-21 11:36:22 PM,,reconnecting...,0,0
2022-01-21 11:36:32 PM,,reconnecting...,0,0
2022-01-21 11:36:42 PM,,reconnecting...,0,0
2022-01-21 11:36:42 PM,saltyquacker,AFK,0,0
2022-01-21 11:36:52 PM,,reconnecting...,0,0
2022-01-21 11:37:02 PM,,reconnecting...,0,0
2022-01-21 11:37:12 PM,,reconnecting...,0,0
2022-01-21 11:37:22 PM,,reconnecting...,0,0
2022-01-21 11:37:51 PM,saltyquacker,spawn,0,0
2022-01-21 11:37:54 PM,magikarpwithaglock,spawn,0,0
2022-01-21 11:38:04 PM,,reconnecting...,0,0
2022-01-21 11:38:14 PM,,reconnecting...,0,0
2022-01-21 11:38:47 PM,saltyquacker,spawn,0,0
2022-01-21 11:38:57 PM,,reconnecting...,0,0
2022-01-21 11:39:06 PM,magikarpwithaglock,spawn,0,0
2022-01-21 11:39:16 PM,,reconnecting...,0,0
2022-01-21 11:39:26 PM,,reconnecting...,0,0
2022-01-21 11:39:36 PM,,reconnecting...,0,0
2022-01-21 11:39:46 PM,,reconnecting...,0,0
2022-01-21 11:39:54 PM,magikarpwithaglock,levelup,1,0
2022-01-21 11:40:04 PM,,reconnecting...,0,0
2022-01-21 11:40:14 PM,,reconnecting...,0,0
2022-01-21 11:40:24 PM,,reconnecting...,0,0
2022-01-21 11:40:34 PM,,reconnecting...,0,0
2022-01-21 11:40:44 PM,,reconnecting...,0,0
2022-01-21 11:40:54 PM,,reconnecting...,0,0
2022-01-21 11:41:04 PM,,reconnecting...,0,0
2022-01-21 11:41:14 PM,,reconnecting...,0,0
2022-01-21 11:41:24 PM,,reconnecting...,0,0
2022-01-21 11:41:34 PM,,reconnecting...,0,0
2022-01-21 11:41:44 PM,,reconnecting...,0,0
2022-01-21 11:41:54 PM,,reconnecting...,0,0
2022-01-21 11:41:56 PM,magikarpwithaglock,collect,4,0
2022-01-21 11:42:06 PM,,reconnecting...,0,0
2022-01-21 11:42:16 PM,,reconnecting...,0,0
2022-01-21 11:42:26 PM,,reconnecting...,0,0
2022-01-21 11:42:36 PM,,reconnecting...,0,0
2022-01-21 11:42:46 PM,,reconnecting...,0,0
2022-01-21 11:42:56 PM,,reconnecting...,0,0
2022-01-21 11:43:06 PM,,reconnecting...,0,0
2022-01-21 11:43:16 PM,,reconnecting...,0,0
2022-01-21 11:43:26 PM,,reconnecting...,0,0
2022-01-21 11:43:36 PM,,reconnecting...,0,0
2022-01-21 11:43:46 PM,,reconnecting...,0,0
2022-01-21 11:43:56 PM,,reconnecting...,0,0
2022-01-21 11:44:06 PM,,reconnecting...,0,0
2022-01-21 11:44:16 PM,,reconnecting...,0,0
2022-01-21 11:44:26 PM,,reconnecting...,0,0
2022-01-21 11:44:36 PM,,reconnecting...,0,0
2022-01-21 11:44:44 PM,magikarpwithaglock,collect,6,0
2022-01-21 11:44:54 PM,,reconnecting...,0,0
2022-01-21 11:45:04 PM,,reconnecting...,0,0
2022-01-21 11:45:14 PM,,reconnecting...,0,0
2022-01-21 11:45:24 PM,,reconnecting...,0,0
2022-01-21 11:45:34 PM,,reconnecting...,0,0
2022-01-21 11:45:41 PM,saltyquacker,collect,2,0
2022-01-21 11:45:48 PM,saltyquacker,sold,1,2
2022-01-21 11:45:58 PM,,reconnecting...,0,0
2022-01-21 11:46:08 PM,,reconnecting...,0,0
2022-01-21 11:46:18 PM,,reconnecting...,0,0
2022-01-21 11:46:28 PM,,reconnecting...,0,0
2022-01-21 11:46:38 PM,,reconnecting...,0,0
2022-01-21 11:46:48 PM,,reconnecting...,0,0
2022-01-21 11:46:58 PM,,reconnecting...,0,0
2022-01-21 11:47:03 PM,saltyquacker,collect,3,0
2022-01-21 11:47:13 PM,,reconnecting...,0,0
2022-01-21 11:47:23 PM,,reconnecting...,0,0
2022-01-21 11:47:33 PM,,reconnecting...,0,0
2022-01-21 11:47:43 PM,,reconnecting...,0,0
2022-01-21 11:47:53 PM,,reconnecting...,0,0
2022-01-21 11:48:03 PM,,reconnecting...,0,0
2022-01-21 11:48:13 PM,,reconnecting...,0,0
2022-01-21 11:48:23 PM,,reconnecting...,0,0
2022-01-21 11:48:33 PM,,reconnecting...,0,0
2022-01-21 11:48:43 PM,,reconnecting...,0,0
2022-01-21 11:48:53 PM,,reconnecting...,0,0
2022-01-21 11:49:03 PM,,reconnecting...,0,0
2022-01-21 11:49:13 PM,,reconnecting...,0,0
2022-01-21 11:49:23 PM,,reconnecting...,0,0
2022-01-21 11:49:33 PM,,reconnecting...,0,0
2022-01-21 11:49:43 PM,,reconnecting...,0,0
2022-01-21 11:49:53 PM,,reconnecting...,0,0
2022-01-21 11:50:03 PM,,reconnecting...,0,0
2022-01-21 11:50:13 PM,,reconnecting...,0,0
2022-01-21 11:50:23 PM,,reconnecting...,0,0
2022-01-21 11:50:33 PM,,reconnecting...,0,0
2022-01-21 11:50:43 PM,,reconnecting...,0,0
2022-01-21 11:50:53 PM,,reconnecting...,0,0
2022-01-21 11:51:03 PM,,reconnecting...,0,0
2022-01-21 11:51:13 PM,,reconnecting...,0,0
2022-01-21 11:51:23 PM,,reconnecting...,0,0
2022-01-21 11:51:33 PM,,reconnecting...,0,0
2022-01-21 11:51:43 PM,,reconnecting...,0,0
2022-01-21 11:51:53 PM,,reconnecting...,0,0
2022-01-21 11:52:03 PM,,reconnecting...,0,0
2022-01-21 11:52:13 PM,,reconnecting...,0,0
2022-01-21 11:52:23 PM,,reconnecting...,0,0
2022-01-21 11:52:33 PM,,reconnecting...,0,0
2022-01-21 11:52:43 PM,,reconnecting...,0,0
2022-01-21 11:52:53 PM,,reconnecting...,0,0
2022-01-21 11:53:03 PM,,reconnecting...,0,0
2022-01-21 11:53:06 PM,saltyquacker,collect,14,0
2022-01-21 11:53:16 PM,,reconnecting...,0,0
2022-01-21 11:53:26 PM,,reconnecting...,0,0
2022-01-21 11:53:36 PM,,reconnecting...,0,0
2022-01-21 11:53:46 PM,,reconnecting...,0,0
2022-01-21 11:53:56 PM,,reconnecting...,0,0
2022-01-21 11:54:06 PM,,reconnecting...,0,0
2022-01-21 11:54:16 PM,,reconnecting...,0,0
2022-01-21 11:54:26 PM,,reconnecting...,0,0
2022-01-21 11:54:36 PM,,reconnecting...,0,0
2022-01-21 11:54:46 PM,,reconnecting...,0,0
2022-01-21 11:54:56 PM,,reconnecting...,0,0
2022-01-21 11:55:06 PM,,reconnecting...,0,0
2022-01-21 11:55:16 PM,,reconnecting...,0,0
2022-01-21 11:55:26 PM,,reconnecting...,0,0
2022-01-21 11:55:36 PM,,reconnecting...,0,0
2022-01-21 11:55:46 PM,,reconnecting...,0,0
2022-01-21 11:55:56 PM,,reconnecting...,0,0
